Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
1047,1 Block N MAIN,14110279,EPHRAIM,,,11/09/2014 02:03:55 PM,Saturday,19,11/08/2014 07:50:00 PM,"THEFT / THEFT, OTHER<br>INACTIVE",605607691,THEFT,39.3613032,"{'type': 'Point', 'coordinates': [-111.5870999, 39.3613032]}",-111.5870999,Theft,UT,05/06/2015 01:04:27 PM,84627
1048,400 Block S MAIN SIP IT SODA SHACK,13050673,EPHRAIM,,null,11/12/2013 09:05:32 PM,Thursday,18,05/23/2013 06:08:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>CLEARED,290530355,SUSPICIOUS ACTIVITY,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Community Policing,UT,11/18/2013 02:02:06 PM,84627
1049,1 Block S MAIN,13050668,EPHRAIM,,null,11/12/2013 09:05:32 PM,Thursday,16,05/23/2013 04:08:00 PM,MISSING PERSON / MISSING PERSON<br>INACTIVE,290530356,MISSING PERSON,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Missing Person,UT,11/18/2013 02:02:06 PM,84627
1050,200 Block E CENTER,13050666,EPHRAIM,,null,11/12/2013 09:05:32 PM,Thursday,15,05/23/2013 03:13:00 PM,ALARM / FIRE ALARM<br>CLEARED,290530357,ALARM,39.3597805,"{'type': 'Point', 'coordinates': [-111.580633, 39.359781]}",-111.5806333,Alarm,UT,11/18/2013 02:02:06 PM,84627
1051,600 Block S MAIN SOUTH TOWN THEATER,14110281,EPHRAIM,,,11/09/2014 02:03:55 PM,Saturday,20,11/08/2014 08:31:00 PM,"ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>INACTIVE",605607690,ACCIDENT - PROP DAMG,39.3596841,"{'type': 'Point', 'coordinates': [-111.5863052, 39.3596841]}",-111.5863052,Emergency,UT,05/06/2015 01:04:27 PM,84627
1052,1 Block W 400 SOUTH,14110365,EPHRAIM,,,11/12/2014 02:03:51 PM,Tuesday,16,11/11/2014 04:32:00 PM,BURGLAR ALARM / BURGLAR ALARM<br>CLEARED,608126146,BURGLAR ALARM,39.352425,"{'type': 'Point', 'coordinates': [-111.588945, 39.352425]}",-111.588945,Alarm,UT,05/09/2015 01:04:35 PM,84627
1053,300 Block S 430 EAST,13050620,EPHRAIM,,null,11/12/2013 09:05:32 PM,Wednesday,12,05/22/2013 12:25:00 PM,"""THEFT / LARCENY, FROM VEHICLE<br>CLEARED""",290530360,THEFT,39.3544496,"{'type': 'Point', 'coordinates': [-111.576401, 39.35445]}",-111.5764015,Theft,UT,11/17/2013 02:02:02 PM,84627
1054,1 Block SOUTH MAIN,13050603,EPHRAIM,,null,11/12/2013 09:05:32 PM,Tuesday,21,05/21/2013 09:00:00 PM,PUBLIC INTOX / PUBLIC INTOXICATION<br>CLEARED,290530361,PUBLIC INTOX,39.3584313,"{'type': 'Point', 'coordinates': [-111.587119, 39.358431]}",-111.5871187,Liquor,UT,11/16/2013 02:02:06 PM,84627
1055,500 Block E 500 N,13050599,EPHRAIM,,null,11/12/2013 09:05:32 PM,Tuesday,17,05/21/2013 05:52:00 PM,"""OTHER ORDINANCE VIOLATION / ORDINANCE VIOLATION, OTHER<br>INACTIVE""",290530362,OTHER ORDINANCE VIOLATION,39.3691423,"{'type': 'Point', 'coordinates': [-111.569078, 39.369142]}",-111.5690784,Other,UT,11/16/2013 02:02:06 PM,84627
1056,600 Block E 100 NORTH,13050595,EPHRAIM,,null,11/12/2013 09:05:32 PM,Tuesday,13,05/21/2013 01:43:00 PM,HARASSMENT / SUSPICIOUS/HARASSING PHONE CALLS<br>CLEARED,290530363,HARASSMENT,39.3615831,"{'type': 'Point', 'coordinates': [-111.572357, 39.361583]}",-111.5723574,Assault,UT,11/16/2013 02:02:06 PM,84627
1057,CENTER & MAIN,13050591,EPHRAIM,,null,11/12/2013 09:05:32 PM,Tuesday,10,05/21/2013 10:22:00 AM,TRAFFIC PROBLEM / TRAFFIC HAZARD<br>CLEARED,290530364,TRAFFIC PROBLEM,39.3597934,"{'type': 'Point', 'coordinates': [-111.587121, 39.359793]}",-111.5871207,Traffic,UT,11/16/2013 02:02:06 PM,84627
1058,100 Block E 100 S,14110370,EPHRAIM,,,11/12/2014 02:03:51 PM,Tuesday,19,11/11/2014 07:14:00 PM,"BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>INACTIVE",608126145,BURGLARY,39.3580128,"{'type': 'Point', 'coordinates': [-111.5830318, 39.3580128]}",-111.5830318,Breaking & Entering,UT,05/09/2015 01:04:35 PM,84627
1059,400 Block SOUTH MAIN,13070550,EPHRAIM,,null,11/12/2013 09:05:32 PM,Tuesday,0,05/21/2013 12:00:00 AM,"""OTHER ORDINANCE VIOLATION / ORDINANCE VIOLATION, OTHER<br>INACTIVE""",290530366,OTHER ORDINANCE VIOLATION,39.3519673,"{'type': 'Point', 'coordinates': [-111.587202, 39.351967]}",-111.5872021,Other,UT,11/16/2013 02:02:06 PM,84627
1060,SOFT BALL FIELDS,14110374,EPHRAIM,,,11/12/2014 02:03:51 PM,Tuesday,19,11/11/2014 07:49:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,608126144,ASSIST OTHER AGENCY,39.3596841,"{'type': 'Point', 'coordinates': [-111.5863052, 39.3596841]}",-111.5863052,Community Policing,UT,05/09/2015 01:04:36 PM,84627
1061,100 Block W 100 S,14110414,EPHRAIM,,,11/13/2014 02:03:50 PM,Wednesday,19,11/12/2014 07:42:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>INACTIVE,609231362,SUSPICIOUS ACTIVITY,39.3579804,"{'type': 'Point', 'coordinates': [-111.5910627, 39.3579804]}",-111.5910627,Community Policing,UT,05/10/2015 01:04:49 PM,84627
1062,400 Block E 100 SOUTH,13050543,EPHRAIM,,null,11/12/2013 09:05:32 PM,Sunday,15,05/19/2013 03:46:00 PM,ALARM / FIRE ALARM<br>CLEARED,290530369,ALARM,39.3519042,"{'type': 'Point', 'coordinates': [-111.584241, 39.351904]}",-111.584241,Alarm,UT,11/14/2013 02:02:05 PM,84627
1063,200 Block E CENTER,14110421,EPHRAIM,,,11/13/2014 02:03:50 PM,Wednesday,21,11/12/2014 09:45:00 PM,ALARM / FIRE ALARM<br>CLEARED,609231361,ALARM,39.3597806,"{'type': 'Point', 'coordinates': [-111.5806805, 39.3597806]}",-111.5806805,Alarm,UT,05/10/2015 01:04:49 PM,84627
1064,100 Block N 100 E,14110422,EPHRAIM,,,11/13/2014 02:03:50 PM,Wednesday,23,11/12/2014 11:15:00 PM,MISCELLANEOUS / INFORMATION ONLY<br>INACTIVE,609231360,MISCELLANEOUS,39.3617171,"{'type': 'Point', 'coordinates': [-111.5841666, 39.3617171]}",-111.5841666,Other,UT,05/10/2015 01:04:50 PM,84627
1065,SEARS PARKING LOT,13050576,EPHRAIM,,null,11/12/2013 09:05:32 PM,Sunday,0,05/19/2013 12:00:00 AM,SUSPICIOUS PERSON / SUSPICIOUS PERSON<br>CLEARED,290530372,SUSPICIOUS PERSON,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Pedestrian Stop,UT,11/14/2013 02:02:05 PM,84627
1066,700 Block N MAIN ST,14110491,EPHRAIM,,,11/16/2014 02:03:48 PM,Saturday,18,11/15/2014 06:21:00 PM,ALARM / <br>CLEARED,611839430,ALARM,39.3722345,"{'type': 'Point', 'coordinates': [-111.5870633, 39.3722345]}",-111.5870633,Alarm,UT,05/13/2015 01:04:26 PM,84627
1067,1 Block NORTH MAIN,13050577,EPHRAIM,,null,11/12/2013 09:05:32 PM,Saturday,1,05/18/2013 01:30:00 AM,SUSPICIOUS PERSON / SUSPICIOUS PERSON<br>CLEARED,290530374,SUSPICIOUS PERSON,39.3614545,"{'type': 'Point', 'coordinates': [-111.587364, 39.361455]}",-111.5873636,Pedestrian Stop,UT,11/13/2013 02:02:06 PM,84627
1068,700 Block N 400 E,13050503,EPHRAIM,,null,11/12/2013 09:05:32 PM,Saturday,0,05/18/2013 12:50:00 AM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,290530375,ASSIST OTHER AGENCY,39.3801549,"{'type': 'Point', 'coordinates': [-111.577207, 39.380155]}",-111.577207,Community Policing,UT,11/13/2013 02:02:06 PM,84627
1069,700 Block N 400 E,13050496,EPHRAIM,,null,11/12/2013 09:05:32 PM,Saturday,0,05/18/2013 12:01:00 AM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,290530376,ASSIST OTHER AGENCY,39.3801549,"{'type': 'Point', 'coordinates': [-111.577207, 39.380155]}",-111.577207,Community Policing,UT,11/13/2013 02:02:06 PM,84627
1070,600 Block N 200 WEST,14110500,EPHRAIM,,,11/16/2014 02:03:48 PM,Saturday,19,11/15/2014 07:28:00 PM,DUI / ALCOHOL<br>CLEARED ADULT ARREST,611839429,DUI,39.3723784,"{'type': 'Point', 'coordinates': [-111.5917518, 39.3723784]}",-111.5917518,Traffic,UT,05/13/2015 01:04:26 PM,84627
1071,PALISADE PARK,13050525,EPHRAIM,,null,11/12/2013 09:05:32 PM,Friday,0,05/17/2013 12:00:00 AM,HARASSMENT / SUSPICIOUS/HARASSING PHONE CALLS<br>CLEARED,290530379,HARASSMENT,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Assault,UT,11/12/2013 10:46:25 PM,84627
1072,SR 89 & KELLER LN,13110324,SANPETE COUNTY,,null,11/12/2013 09:33:15 PM,Tuesday,13,11/12/2013 01:48:00 PM,"""ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>INACTIVE""",290540518,ACCIDENT - PROP DAMG,39.3090085,"{'type': 'Point', 'coordinates': [-111.570679, 39.309009]}",-111.5706786,Emergency,UT,05/10/2014 01:03:03 PM,84627
1073,BY HIGH SCHOOL,14110523,MANTI,,,11/17/2014 02:03:47 PM,Sunday,11,11/16/2014 11:44:00 AM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,612537476,ASSIST OTHER AGENCY,39.2682951,"{'type': 'Point', 'coordinates': [-111.6368627, 39.2682951]}",-111.6368627,Community Policing,UT,05/14/2015 01:04:28 PM,
1074,100 Block E 100 S ANDERSON HALL,13110374,EPHRAIM,,null,11/14/2013 02:01:55 PM,Thursday,0,11/14/2013 12:22:00 AM,"""CONTROLLED SUBSTANCE / MARIJUANA, POSSESSION<br>CLEARED ADULT ARREST""",292158677,CONTROLLED SUBSTANCE,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Drugs,UT,05/12/2014 01:03:06 PM,84627
1075,600 Block S MAIN ST,14110537,EPHRAIM,,,11/18/2014 02:03:48 PM,Monday,7,11/17/2014 07:37:00 AM,BURGLAR ALARM / BURGLAR ALARM<br>CLEARED,613648491,BURGLAR ALARM,39.3493208,"{'type': 'Point', 'coordinates': [-111.5886143, 39.3493208]}",-111.5886143,Alarm,UT,05/15/2015 01:04:34 PM,84627
1076,400 Block S 400 E,13110358,EPHRAIM,,null,11/14/2013 02:01:55 PM,Wednesday,17,11/13/2013 05:10:00 PM,FOUND PROPERTY / FOUND PROPERTY<br>CLEARED,292158679,FOUND PROPERTY,39.3524126,"{'type': 'Point', 'coordinates': [-111.577331, 39.352413]}",-111.5773315,Property Crime,UT,05/11/2014 01:03:07 PM,84627
1077,100 Block S 100 EAST,14110550,EPHRAIM,,,11/18/2014 02:03:48 PM,Monday,13,11/17/2014 01:37:00 PM,"ACCIDENT - INJURY / TRAFFIC ACCIDENT, INJURY<br>CLEARED",613648490,ACCIDENT - INJURY,39.3579805,"{'type': 'Point', 'coordinates': [-111.5842348, 39.3579805]}",-111.5842348,Emergency,UT,05/15/2015 01:04:34 PM,84627
1078,1 Block N 400 EAST PARK PLACE,13110349,EPHRAIM,,null,11/14/2013 02:01:55 PM,Wednesday,12,11/13/2013 12:09:00 PM,"""THEFT / LARCENY, BICYCLE<br>INACTIVE""",292158681,THEFT,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Theft,UT,05/11/2014 01:03:07 PM,84627
1079,100 Block E COLLEGE AVE,13110347,EPHRAIM,,null,11/14/2013 02:01:55 PM,Wednesday,11,11/13/2013 11:27:00 AM,TRAFFIC PROBLEM / <br>CLEARED ADULT EXCEPTION,292158682,TRAFFIC PROBLEM,39.36107,"{'type': 'Point', 'coordinates': [-111.583777, 39.36107]}",-111.5837772,Traffic,UT,05/11/2014 01:03:07 PM,84627
1080,CASTILLIA HALL,13110342,EPHRAIM,,null,11/14/2013 02:01:55 PM,Wednesday,11,11/13/2013 11:00:00 AM,"""THEFT / LARCENY, BICYCLE<br>INACTIVE""",292158683,THEFT,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Theft,UT,05/11/2014 01:03:07 PM,84627
1081,500 Block S MAIN,14110554,EPHRAIM,,,11/18/2014 02:03:48 PM,Monday,15,11/17/2014 03:46:00 PM,SUSPICIOUS PERSON / SUSPICIOUS PERSON<br>CLEARED,613648488,SUSPICIOUS PERSON,39.6211005,"{'type': 'Point', 'coordinates': [-111.4394897, 39.6211005]}",-111.4394897,Pedestrian Stop,UT,05/15/2015 01:04:34 PM,84627
1082,SPRING CITY,14110561,EPHRAIM,,,11/18/2014 02:03:48 PM,Monday,18,11/17/2014 06:03:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>INACTIVE,613648487,ASSIST OTHER AGENCY,39.3914259,"{'type': 'Point', 'coordinates': [-111.6044978, 39.3914259]}",-111.6044978,Community Policing,UT,05/15/2015 01:04:34 PM,84627
1083,400 Block S MAIN,13110382,EPHRAIM,,null,11/15/2013 02:01:55 PM,Thursday,10,11/14/2013 10:03:00 AM,BURGLAR ALARM / BURGLAR ALARM<br>CLEARED,292937615,BURGLAR ALARM,39.3512128,"{'type': 'Point', 'coordinates': [-111.587443, 39.351213]}",-111.5874433,Alarm,UT,05/12/2014 01:03:06 PM,84627
1084,700 Block N MAIN,14110570,EPHRAIM,,,11/18/2014 02:03:48 PM,Monday,22,11/17/2014 10:38:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>INACTIVE,613648486,SUSPICIOUS ACTIVITY,39.3738517,"{'type': 'Point', 'coordinates': [-111.5898626, 39.3738517]}",-111.5898626,Community Policing,UT,05/15/2015 01:04:34 PM,84627
1085,1 Block S MAIN,14110749,EPHRAIM,,,11/22/2014 02:04:00 PM,Saturday,1,11/22/2014 01:55:00 AM,ASSIST OTHER AGENCY / <br>CLEARED,617682638,ASSIST OTHER AGENCY,39.3594381,"{'type': 'Point', 'coordinates': [-111.5867847, 39.3594381]}",-111.5867847,Community Policing,UT,05/20/2015 01:04:05 PM,84627
1086,200 Block N 100 E,14110757,EPHRAIM,,,11/23/2014 02:06:44 PM,Saturday,13,11/22/2014 01:14:00 PM,"ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>CLEARED ADULT ARREST",618435146,ACCIDENT - PROP DAMG,39.3634367,"{'type': 'Point', 'coordinates': [-111.5841498, 39.3634367]}",-111.5841498,Emergency,UT,05/20/2015 01:04:05 PM,84627
1087,SUITES ACADAMY SQUARE,14110769,EPHRAIM,,,11/24/2014 02:06:42 PM,Sunday,2,11/23/2014 02:05:00 AM,"LIQUOR LAW / LIQUOR, POSSESS<br>CLEARED ADULT ARREST",619133168,LIQUOR LAW,39.3596841,"{'type': 'Point', 'coordinates': [-111.5863052, 39.3596841]}",-111.5863052,Liquor,UT,05/21/2015 01:16:31 PM,84627
1088,1 Block W. 200 S.,14110774,EPHRAIM,,,11/24/2014 02:06:42 PM,Sunday,9,11/23/2014 09:52:00 AM,"HARASSMENT / HARASSMENT, OTHER<br>INACTIVE",619133167,HARASSMENT,39.3562245,"{'type': 'Point', 'coordinates': [-111.5879765, 39.3562245]}",-111.5879765,Assault,UT,05/21/2015 01:16:31 PM,84627
1089,300 Block OAK CREEK,13110460,EPHRAIM,,null,11/17/2013 02:01:53 PM,Saturday,18,11/16/2013 06:40:00 PM,"""SECURITY/WELFARE CHECK / WELFARE CHECK, PERSON<br>CLEARED""",294510112,SECURITY/WELFARE CHECK,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Community Policing,UT,05/14/2014 01:03:02 PM,84627
1090,1 Block S MAIN,13110459,EPHRAIM,,null,11/17/2013 02:01:53 PM,Saturday,18,11/16/2013 06:36:00 PM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,294510113,ASSIST OTHER AGENCY,39.359706,"{'type': 'Point', 'coordinates': [-111.587103, 39.359706]}",-111.5871035,Community Policing,UT,05/14/2014 01:03:02 PM,84627
1091,1 Block N 400 EAST,14120052,EPHRAIM,,,12/03/2014 02:04:08 PM,Tuesday,17,12/02/2014 05:39:00 PM,"BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>INACTIVE",626595771,BURGLARY,39.360313,"{'type': 'Point', 'coordinates': [-111.577135, 39.360313]}",-111.577135,Breaking & Entering,UT,05/30/2015 01:04:46 PM,84627
1092,EPHRAIM,13110448,EPHRAIM,,null,11/17/2013 02:01:53 PM,Saturday,10,11/16/2013 10:08:00 AM,TRAFFIC PROBLEM / TRAFFIC CONTROL<br>CLEARED,294510115,TRAFFIC PROBLEM,39.3298623,"{'type': 'Point', 'coordinates': [-111.613159, 39.329862]}",-111.6131587,Traffic,UT,05/14/2014 01:03:02 PM,84627
1093,100 Block W 200 SOUTH,13110478,EPHRAIM,,null,11/18/2013 02:01:56 PM,Sunday,20,11/17/2013 08:25:00 PM,MISSING PERSON / MISSING PERSON<br>CLEARED,295133321,MISSING PERSON,39.3562498,"{'type': 'Point', 'coordinates': [-111.590213, 39.35625]}",-111.5902131,Missing Person,UT,05/15/2014 01:03:09 PM,84627
1094,600 Block N 200 WEST,14120070,EPHRAIM,,,12/04/2014 02:04:06 PM,Wednesday,12,12/03/2014 12:57:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>CLEARED,627561338,SUSPICIOUS ACTIVITY,39.371044,"{'type': 'Point', 'coordinates': [-111.591759, 39.371044]}",-111.591759,Community Policing,UT,05/31/2015 01:04:31 PM,84627
1095,300 Block E 60 SOUTH,14120075,EPHRAIM,,,12/04/2014 02:04:06 PM,Wednesday,14,12/03/2014 02:27:00 PM,"CONTROLLED SUBSTANCE / MARIJUANA, POSSESSION<br>CLEARED ADULT ARREST",627561337,CONTROLLED SUBSTANCE,39.3482543,"{'type': 'Point', 'coordinates': [-111.5853219, 39.3482543]}",-111.5853219,Drugs,UT,05/31/2015 01:04:31 PM,84627
1096,DOLLAR STORE,14120089,EPHRAIM,,,12/04/2014 02:04:06 PM,Wednesday,17,12/03/2014 05:52:00 PM,"OTHER SEX OFFENSE / SEX OFFENSE, OTHER<br>ACTIVE",627561335,OTHER SEX OFFENSE,39.3596841,"{'type': 'Point', 'coordinates': [-111.5863052, 39.3596841]}",-111.5863052,Other Sexual Offense,UT,05/31/2015 01:04:32 PM,84627
1097,300 Block E 60 S,13110511,EPHRAIM,,null,11/19/2013 02:01:51 PM,Monday,19,11/18/2013 07:30:00 PM,"""CONTROLLED SUBSTANCE / MARIJUANA, POSSESSION<br>CLEARED ADULT ARREST""",296177086,CONTROLLED SUBSTANCE,39.34633,"{'type': 'Point', 'coordinates': [-111.585137, 39.34633]}",-111.5851366,Drugs,UT,05/16/2014 01:03:06 PM,84627
1098,100 Block S. MAIN ST SR 89,13110506,EPHRAIM,,null,11/19/2013 02:01:51 PM,Monday,17,11/18/2013 05:23:00 PM,"""ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>INACTIVE""",296177087,ACCIDENT - PROP DAMG,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Emergency,UT,05/16/2014 01:03:06 PM,84627
1099,100 Block E 100 N,13110499,EPHRAIM,,null,11/19/2013 02:01:51 PM,Monday,12,11/18/2013 12:45:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>CLEARED,296177088,SUSPICIOUS ACTIVITY,39.3615727,"{'type': 'Point', 'coordinates': [-111.582981, 39.361573]}",-111.5829812,Community Policing,UT,05/16/2014 01:03:06 PM,84627
1100,200 Block N 300 EAST,13110495,EPHRAIM,,null,11/19/2013 02:01:51 PM,Monday,11,11/18/2013 11:40:00 AM,"""HARASSMENT / HARASSMENT, OTHER<br>INACTIVE""",296177089,HARASSMENT,39.3644627,"{'type': 'Point', 'coordinates': [-111.579429, 39.364463]}",-111.579429,Assault,UT,05/16/2014 01:03:06 PM,84627
1101,100 Block N 100 EAST,13110489,EPHRAIM,,null,11/19/2013 02:01:51 PM,Monday,9,11/18/2013 09:28:00 AM,"""THEFT / LARCENY, FROM BUILDING<br>INACTIVE""",296177090,THEFT,39.3618787,"{'type': 'Point', 'coordinates': [-111.584202, 39.361879]}",-111.5842017,Theft,UT,05/16/2014 01:03:06 PM,84627
1102,100 Block EAST 100 NORTH,13110490,EPHRAIM,,null,11/19/2013 02:01:51 PM,Monday,9,11/18/2013 09:09:00 AM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>INACTIVE,296177091,SUSPICIOUS ACTIVITY,39.361609,"{'type': 'Point', 'coordinates': [-111.583358, 39.361609]}",-111.5833585,Community Policing,UT,05/16/2014 01:03:06 PM,84627
1103,S OF KELLER LANE SR 89,13110485,SANPETE COUNTY,,null,11/19/2013 02:01:51 PM,Monday,8,11/18/2013 08:53:00 AM,ASSIST OTHER AGENCY / ASSIST OTHER LAW ENFORCEMENT AGENCY<br>CLEARED,296177092,ASSIST OTHER AGENCY,39.3090085,"{'type': 'Point', 'coordinates': [-111.570679, 39.309009]}",-111.5706786,Community Policing,UT,05/16/2014 01:03:06 PM,null
1104,1 Block S MAIN,14120091,EPHRAIM,,,12/04/2014 02:04:06 PM,Wednesday,17,12/03/2014 05:53:00 PM,ASSIST OTHER AGENCY / <br>CLEARED,627561334,ASSIST OTHER AGENCY,39.3594381,"{'type': 'Point', 'coordinates': [-111.5867847, 39.3594381]}",-111.5867847,Community Policing,UT,05/31/2015 01:04:33 PM,84627
1105,400 Block S 300 E,14120097,EPHRAIM,,,12/04/2014 02:04:06 PM,Wednesday,22,12/03/2014 10:09:00 PM,"THEFT / LARCENY, FROM BUILDING<br>CLEARED",627561333,THEFT,39.3521402,"{'type': 'Point', 'coordinates': [-111.5794534, 39.3521402]}",-111.5794534,Theft,UT,05/31/2015 01:04:33 PM,84627
1106,500 Block S 300 E,13110534,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,14,11/19/2013 02:13:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS ACTIVITY<br>UNFOUNDED,296978276,SUSPICIOUS ACTIVITY,39.3494541,"{'type': 'Point', 'coordinates': [-111.579372, 39.349454]}",-111.5793716,Community Policing,UT,05/17/2014 01:03:02 PM,84627
1107,ALLEN STEVENS DRIVEWAY 800 E 800 S,13110531,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,13,11/19/2013 01:35:00 PM,"""TRAFFIC ACCIDENT / TRAFFIC ACCIDENT, VEHICLE DAMAGE<br>INACTIVE""",296978277,TRAFFIC ACCIDENT,39.3450026,"{'type': 'Point', 'coordinates': [-111.580757, 39.345003]}",-111.5807573,Traffic,UT,05/17/2014 01:03:02 PM,84627
1108,1 Block N 400 E,13110530,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,13,11/19/2013 01:16:00 PM,"""BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>INACTIVE""",296978278,BURGLARY,39.360313,"{'type': 'Point', 'coordinates': [-111.577135, 39.360313]}",-111.577135,Breaking & Entering,UT,05/17/2014 01:03:02 PM,84627
1109,1 Block N 400 E,13110526,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,12,11/19/2013 12:05:00 PM,"""BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>INACTIVE""",296978279,BURGLARY,39.360313,"{'type': 'Point', 'coordinates': [-111.577135, 39.360313]}",-111.577135,Breaking & Entering,UT,05/17/2014 01:03:02 PM,84627
1110,1 Block N 400 E,13110523,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,11,11/19/2013 11:00:00 AM,"""TRESPASSING / TRESPASSING, PRIVATE PROPERTY<br>INACTIVE""",296978280,TRESPASSING,39.360313,"{'type': 'Point', 'coordinates': [-111.577135, 39.360313]}",-111.577135,Property Crime,UT,05/17/2014 01:03:02 PM,84627
1111,1 Block N 400 E PARK PLACE I-45,13110522,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,10,11/19/2013 10:49:00 AM,"""BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>INACTIVE""",296978281,BURGLARY,39.3596841,"{'type': 'Point', 'coordinates': [-111.586305, 39.359684]}",-111.5863052,Breaking & Entering,UT,05/17/2014 01:03:02 PM,84627
1112,500 Block S 300 E,13110519,EPHRAIM,,null,11/20/2013 02:02:07 PM,Tuesday,10,11/19/2013 10:14:00 AM,MISC INCIDENTS / MISCELLANEOUS INCIDENTS<br>CLEARED,296978282,MISC INCIDENTS,39.3494541,"{'type': 'Point', 'coordinates': [-111.579372, 39.349454]}",-111.5793716,Other,UT,05/17/2014 01:03:02 PM,84627
1113,100 Block E COLLEGE AVE,13110571,EPHRAIM,,null,11/21/2013 02:02:14 PM,Thursday,2,11/21/2013 02:01:00 AM,ALARM / FIRE ALARM<br>ACTIVE,297997769,ALARM,39.36107,"{'type': 'Point', 'coordinates': [-111.583777, 39.36107]}",-111.5837772,Alarm,UT,05/19/2014 01:02:58 PM,84627
1114,400 Block N 200 WEST,13110568,EPHRAIM,,null,11/21/2013 02:02:14 PM,Wednesday,19,11/20/2013 07:32:00 PM,"""THEFT / THEFT, OTHER<br>CLEARED""",297997770,THEFT,39.3652643,"{'type': 'Point', 'coordinates': [-111.591712, 39.365264]}",-111.5917123,Theft,UT,05/17/2014 01:03:02 PM,84627
4048,100 Block S. MAIN,15110300,EPHRAIM,,,11/09/2015 11:50:19 AM,Sunday,20,11/08/2015 08:21:00 PM,CRIMINAL MISCHIEF / CRIMINAL MISCHIEF<br>,736571584,CRIMINAL MISCHIEF,39.6082764,"{'type': 'Point', 'coordinates': [-111.4447026, 39.6082764]}",-111.4447026,Property Crime,UT,05/05/2016 01:07:46 PM,84627
1115,1 Block E 100 N,13110557,EPHRAIM,,null,11/21/2013 02:02:14 PM,Wednesday,11,11/20/2013 11:51:00 AM,"""ACCIDENT - PROP DAMG / TRAFFIC ACCIDENT, PROPERTY DAMAGE<br>INACTIVE""",297997771,ACCIDENT - PROP DAMG,39.3616264,"{'type': 'Point', 'coordinates': [-111.586092, 39.361626]}",-111.5860919,Emergency,UT,05/17/2014 01:03:02 PM,84627
